0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
-1024,0,0,0,0,0,
0,0.00014925,0,0,0,0,
0,0,0.00014925,0,0,0,
0,0,0,49,0,0,
0,0,0,0,49,0,
0,0,0,0,0,49,
